"","Team","Opponent","Loss","Win","WinProb","Matches"
"571","Ark Pine Bluff","Oregon",1,0,0,1
"572","Ark Pine Bluff","Oregon St",1,0,0,1
"573","Ark Pine Bluff","Prairie View",2,4,0.666666666666667,6
"574","Ark Pine Bluff","Sam Houston St",1,0,0,1
"575","Ark Pine Bluff","San Diego St",1,0,0,1
"576","Ark Pine Bluff","SMU",1,0,0,1
"577","Ark Pine Bluff","Southern Univ",4,2,0.333333333333333,6
"578","Ark Pine Bluff","Southern Utah",0,1,1,1
"579","Ark Pine Bluff","Stanford",1,0,0,1
"580","Ark Pine Bluff","Texas A&M",1,0,0,1
"581","Ark Pine Bluff","Texas Tech",1,0,0,1
"582","Ark Pine Bluff","TX Southern",4,2,0.333333333333333,6
"583","Ark Pine Bluff","UTEP",1,0,0,1
"584","Ark Pine Bluff","Valparaiso",1,0,0,1
"585","Ark Pine Bluff","Washington St",1,0,0,1
"586","Ark Pine Bluff","Abilene Chr",1,0,0,1
"587","Ark Pine Bluff","Morehouse",0,1,1,1
"588","Ark Pine Bluff","Tuskegee",0,1,1,1
"589","Army","Air Force",2,1,0.333333333333333,3
"590","Army","American Univ",2,5,0.714285714285714,7
"591","Army","Binghamton",0,2,1,2
"592","Army","Boston Univ",4,1,0.2,5
"593","Army","Bryant",2,0,0,2
"594","Army","Bucknell",6,2,0.25,8
"595","Army","Citadel",0,1,1,1
"596","Army","Colgate",2,4,0.666666666666667,6
"597","Army","Columbia",2,0,0,2
"598","Army","Dartmouth",1,0,0,1
"599","Army","Delaware",1,1,0.5,2
"600","Army","Duke",1,0,0,1
"601","Army","Holy Cross",3,3,0.5,6
"602","Army","Houston Bap",1,1,0.5,2
"603","Army","Lafayette",2,4,0.666666666666667,6
"604","Army","Lehigh",4,2,0.333333333333333,6
"605","Army","Loyola MD",1,3,0.75,4
"606","Army","Maine",0,3,1,3
"607","Army","Marist",0,2,1,2
"608","Army","Navy",5,2,0.285714285714286,7
"609","Army","NJIT",2,0,0,2
"610","Army","Notre Dame",1,0,0,1
"611","Army","Penn St",1,0,0,1
"612","Army","Rutgers",1,0,0,1
"613","Army","St Francis NY",0,3,1,3
"614","Army","Texas A&M",1,0,0,1
"615","Army","USC",0,1,1,1
"616","Army","VMI",0,2,1,2
"617","Army","Yale",1,0,0,1
"618","Army","Coast Guard",0,2,1,2
"619","Auburn","Alabama",4,2,0.333333333333333,6
"620","Auburn","Arkansas",4,0,0,4
"621","Auburn","Ark Pine Bluff",0,1,1,1
"622","Auburn","Boston College",1,1,0.5,2
"623","Auburn","Clemson",1,1,0.5,2
"624","Auburn","Coastal Car",1,0,0,1
"625","Auburn","Col Charleston",0,1,1,1
"626","Auburn","Colorado",1,0,0,1
"627","Auburn","Dayton",1,0,0,1
"628","Auburn","DePaul",1,0,0,1
"629","Auburn","Florida",4,0,0,4
"630","Auburn","Florida A&M",0,1,1,1
"631","Auburn","Florida St",0,1,1,1
"632","Auburn","Furman",0,1,1,1
"633","Auburn","Georgia",2,2,0.5,4
"634","Auburn","Grambling",0,1,1,1
"635","Auburn","Illinois",2,0,0,2
"636","Auburn","Iowa St",1,0,0,1
"637","Auburn","IPFW",0,1,1,1
"638","Auburn","Jacksonville St",0,1,1,1
"639","Auburn","Kentucky",5,0,0,5
"640","Auburn","LSU",2,3,0.6,5
"641","Auburn","Mississippi",4,0,0,4
"642","Auburn","Mississippi St",3,2,0.4,5
"643","Auburn","Missouri",3,1,0.25,4
"644","Auburn","Murray St",1,1,0.5,2
"645","Auburn","Nicholls St",0,1,1,1
"646","Auburn","Northwestern LA",1,0,0,1
"647","Auburn","Oregon St",0,1,1,1
"648","Auburn","Rhode Island",1,0,0,1
"649","Auburn","South Carolina",1,4,0.8,5
"650","Auburn","Tennessee",4,0,0,4
"651","Auburn","Tennessee St",0,1,1,1
"652","Auburn","Tennessee Tech",0,1,1,1
"653","Auburn","Texas A&M",3,2,0.4,5
"654","Auburn","Texas Tech",1,0,0,1
"655","Auburn","Tulsa",1,0,0,1
"656","Auburn","TX Southern",0,1,1,1
"657","Auburn","ULL",0,1,1,1
"658","Auburn","Vanderbilt",4,0,0,4
"659","Auburn","WI Milwaukee",0,1,1,1
"660","Auburn","Winthrop",1,1,0.5,2
"661","Auburn","Xavier",0,1,1,1
"662","Auburn","MTSU",0,1,1,1
"663","Auburn","North Alabama",0,1,1,1
"664","Austin Peay","Arkansas St",1,0,0,1
"665","Austin Peay","Belmont",3,0,0,3
"666","Austin Peay","Brown",0,1,1,1
"667","Austin Peay","C Michigan",1,0,0,1
"668","Austin Peay","CS Northridge",1,0,0,1
"669","Austin Peay","DePaul",1,0,0,1
"670","Austin Peay","Edwardsville",4,2,0.333333333333333,6
"671","Austin Peay","E Illinois",3,3,0.5,6
"672","Austin Peay","E Kentucky",3,0,0,3
"673","Austin Peay","ETSU",2,0,0,2
"674","Austin Peay","Fairfield",1,0,0,1
"675","Austin Peay","Gardner Webb",1,0,0,1
"676","Austin Peay","High Point",1,0,0,1
"677","Austin Peay","Illinois",1,0,0,1
"678","Austin Peay","Illinois St",1,0,0,1
"679","Austin Peay","Indiana St",1,0,0,1
"680","Austin Peay","Jacksonville St",3,0,0,3
"681","Austin Peay","Liberty",1,1,0.5,2
"682","Austin Peay","Lipscomb",4,0,0,4
"683","Austin Peay","Memphis",2,0,0,2
"684","Austin Peay","Mississippi",1,0,0,1
"685","Austin Peay","Montana St",0,1,1,1
"686","Austin Peay","Morehead St",2,1,0.333333333333333,3
"687","Austin Peay","Murray St",6,0,0,6
"688","Austin Peay","North Florida",0,1,1,1
"689","Austin Peay","Samford",2,1,0.333333333333333,3
"690","Austin Peay","SE Missouri St",5,1,0.166666666666667,6
"691","Austin Peay","SF Austin",1,0,0,1
"692","Austin Peay","S Illinois",1,1,0.5,2
"693","Austin Peay","Tennessee St",1,2,0.666666666666667,3
"694","Austin Peay","Tennessee Tech",2,1,0.333333333333333,3
"695","Austin Peay","TN Martin",3,3,0.5,6
"696","Austin Peay","Troy",0,1,1,1
"697","Austin Peay","Utah Valley",1,0,0,1
"698","Austin Peay","Vanderbilt",1,0,0,1
"699","Austin Peay","W Carolina",0,1,1,1
"700","Austin Peay","W Kentucky",2,0,0,2
"701","Austin Peay","Youngstown St",0,1,1,1
"702","Austin Peay","Dalton St",0,1,1,1
"703","Austin Peay","Oakland City",0,2,1,2
"704","Austin Peay","Berea",0,1,1,1
"705","Ball St","Akron",4,0,0,4
"706","Ball St","Bethune-Cookman",0,1,1,1
"707","Ball St","Bowling Green",5,0,0,5
"708","Ball St","Buffalo",3,1,0.25,4
"709","Ball St","Butler",2,0,0,2
"710","Ball St","Cleveland St",2,0,0,2
"711","Ball St","C Michigan",3,3,0.5,6
"712","Ball St","E Illinois",1,0,0,1
"713","Ball St","E Michigan",4,2,0.333333333333333,6
"714","Ball St","Grambling",0,2,1,2
"715","Ball St","Indiana",1,0,0,1
"716","Ball St","Indiana St",2,1,0.333333333333333,3
"717","Ball St","IUPUI",2,0,0,2
"718","Ball St","James Madison",2,0,0,2
"719","Ball St","Kent",4,0,0,4
"720","Ball St","Longwood",0,1,1,1
"721","Ball St","Marquette",1,0,0,1
"722","Ball St","Miami OH",2,1,0.333333333333333,3
"723","Ball St","N Illinois",4,2,0.333333333333333,6
"724","Ball St","Norfolk St",0,1,1,1
"725","Ball St","Ohio",4,0,0,4
"726","Ball St","Purdue",1,0,0,1
"727","Ball St","San Diego St",1,0,0,1
"728","Ball St","SE Missouri St",0,2,1,2
"729","Ball St","S Illinois",1,0,0,1
"730","Ball St","South Dakota",0,2,1,2
"731","Ball St","Toledo",5,1,0.166666666666667,6
"732","Ball St","Utah",2,0,0,2
"733","Ball St","Valparaiso",2,0,0,2
"734","Ball St","W Michigan",4,2,0.333333333333333,6
"735","Ball St","Wofford",0,1,1,1
"736","Ball St","IU Kokomo",0,1,1,1
"737","Ball St","Oakland City",0,1,1,1
"738","Ball St","Taylor IN",0,1,1,1
"739","Baylor","Boston College",0,1,1,1
"740","Baylor","BYU",0,1,1,1
"741","Baylor","Charleston So",0,1,1,1
"742","Baylor","Col Charleston",1,0,0,1
"743","Baylor","Colorado",1,1,0.5,2
"744","Baylor","Dayton",0,1,1,1
"745","Baylor","Gonzaga",1,0,0,1
"746","Baylor","Illinois",1,0,0,1
"747","Baylor","Iowa St",4,3,0.428571428571429,7
"748","Baylor","Jackson St",0,1,1,1
"749","Baylor","Kansas",6,1,0.142857142857143,7
"750","Baylor","Kansas St",3,3,0.5,6
"751","Baylor","Kentucky",0,2,1,2
"752","Baylor","Lamar",0,1,1,1
"753","Baylor","Lehigh",0,1,1,1
"754","Baylor","McNeese St",0,1,1,1
"755","Baylor","Memphis",0,1,1,1
"756","Baylor","New Mexico St",0,1,1,1
"757","Baylor","Norfolk St",0,1,1,1
"758","Baylor","Northwestern",1,0,0,1
"759","Baylor","Northwestern LA",0,1,1,1
"760","Baylor","Oklahoma",5,2,0.285714285714286,7
"761","Baylor","Oklahoma St",3,3,0.5,6
"762","Baylor","Oral Roberts",0,1,1,1
"763","Baylor","Prairie View",0,1,1,1
"764","Baylor","Savannah St",0,1,1,1
"765","Baylor","SC Upstate",0,1,1,1
"766","Baylor","SF Austin",0,1,1,1
"767","Baylor","South Carolina",0,2,1,2
"768","Baylor","Southern Univ",0,2,1,2
"769","Baylor","St John's",0,1,1,1
"770","Baylor","Syracuse",1,0,0,1
"771","Baylor","TCU",0,7,1,7
"772","Baylor","Texas",4,3,0.428571428571429,7
"773","Baylor","Texas A&M",0,1,1,1
"774","Baylor","Texas Tech",1,5,0.833333333333333,6
"775","Baylor","TX Southern",0,1,1,1
"776","Baylor","ULL",0,1,1,1
"777","Baylor","Vanderbilt",0,1,1,1
"778","Baylor","West Virginia",1,6,0.857142857142857,7
"779","Baylor","Chaminade",0,1,1,1
"780","Baylor","Hardin-Simmons",0,1,1,1
"781","Baylor","Huston-Tillot",0,1,1,1
"782","Belmont","Austin Peay",0,3,1,3
"783","Belmont","Boston Univ",0,1,1,1
"784","Belmont","Butler",1,0,0,1
"785","Belmont","Denver",1,1,0.5,2
"786","Belmont","Edwardsville",0,3,1,3
"787","Belmont","E Illinois",1,3,0.75,4
"788","Belmont","E Kentucky",3,5,0.625,8
"789","Belmont","Evansville",1,0,0,1
"790","Belmont","Fairfield",0,2,1,2
"791","Belmont","Hofstra",0,1,1,1
"792","Belmont","Holy Cross",0,1,1,1
"793","Belmont","Indiana St",1,1,0.5,2
"794","Belmont","Jacksonville St",1,5,0.833333333333333,6
"795","Belmont","Kansas",1,0,0,1
"796","Belmont","Kentucky",1,0,0,1
"797","Belmont","Lipscomb",0,6,1,6
"798","Belmont","Middle Tenn St",0,2,1,2
"799","Belmont","Morehead St",1,6,0.857142857142857,7
"800","Belmont","Murray St",2,2,0.5,4
"801","Belmont","North Carolina",0,1,1,1
"802","Belmont","Northeastern",1,0,0,1
"803","Belmont","Ohio",0,2,1,2
"804","Belmont","Oral Roberts",0,1,1,1
"805","Belmont","Richmond",1,0,0,1
"806","Belmont","S Dakota St",1,1,0.5,2
"807","Belmont","SE Missouri St",0,3,1,3
"808","Belmont","Stanford",0,1,1,1
"809","Belmont","Tennessee St",1,5,0.833333333333333,6
"810","Belmont","Tennessee Tech",1,5,0.833333333333333,6
"811","Belmont","TN Martin",0,3,1,3
"812","Belmont","UCF",1,0,0,1
"813","Belmont","VA Commonwealth",3,0,0,3
"814","Belmont","W Kentucky",0,1,1,1
"815","Belmont","Wright St",2,0,0,2
"816","Belmont","Brescia",0,1,1,1
"817","Belmont","MTSU",0,1,1,1
"818","Belmont","Trevecca Naz",0,1,1,1
"819","Bethune-Cookman","Akron",1,0,0,1
"820","Bethune-Cookman","Arizona St",1,0,0,1
"821","Bethune-Cookman","Ball St",1,0,0,1
"822","Bethune-Cookman","Central Conn",0,1,1,1
"823","Bethune-Cookman","Citadel",1,0,0,1
"824","Bethune-Cookman","Colorado St",1,0,0,1
"825","Bethune-Cookman","Coppin St",3,1,0.25,4
"826","Bethune-Cookman","Delaware St",2,1,0.333333333333333,3
"827","Bethune-Cookman","Detroit",1,0,0,1
"828","Bethune-Cookman","Florida A&M",2,4,0.666666666666667,6
"829","Bethune-Cookman","Florida Intl",2,0,0,2
"830","Bethune-Cookman","Hampton",3,0,0,3
"831","Bethune-Cookman","Howard",1,2,0.666666666666667,3
"832","Bethune-Cookman","Jacksonville",0,1,1,1
"833","Bethune-Cookman","Kent",1,0,0,1
"834","Bethune-Cookman","LSU",1,0,0,1
"835","Bethune-Cookman","MD E Shore",1,2,0.666666666666667,3
"836","Bethune-Cookman","Mercer",1,0,0,1
"837","Bethune-Cookman","Monmouth NJ",1,0,0,1
"838","Bethune-Cookman","Morgan St",1,1,0.5,2
"839","Bethune-Cookman","NC A&T",3,3,0.5,6
"840","Bethune-Cookman","NC Central",6,0,0,6
"841","Bethune-Cookman","N Colorado",1,0,0,1
"842","Bethune-Cookman","NE Omaha",0,1,1,1
"843","Bethune-Cookman","New Mexico St",1,0,0,1
"844","Bethune-Cookman","New Orleans",0,1,1,1
"845","Bethune-Cookman","N Illinois",1,0,0,1
"846","Bethune-Cookman","Norfolk St",3,0,0,3
"847","Bethune-Cookman","North Florida",3,0,0,3
"848","Bethune-Cookman","Pittsburgh",1,0,0,1
"849","Bethune-Cookman","Prairie View",1,0,0,1
"850","Bethune-Cookman","Savannah St",4,1,0.2,5
"851","Bethune-Cookman","S Carolina St",2,4,0.666666666666667,6
"852","Bethune-Cookman","South Florida",1,0,0,1
"853","Bethune-Cookman","St Bonaventure",1,0,0,1
"854","Bethune-Cookman","Stetson",2,1,0.333333333333333,3
"855","Bethune-Cookman","TN Martin",1,0,0,1
"856","Bethune-Cookman","Towson",1,0,0,1
"857","Bethune-Cookman","Tulane",1,0,0,1
"858","Bethune-Cookman","UCF",3,0,0,3
"859","Bethune-Cookman","Valparaiso",1,0,0,1
"860","Bethune-Cookman","Youngstown St",2,0,0,2
"861","Bethune-Cookman","Grand Canyon",1,0,0,1
"862","Bethune-Cookman","Trinity Bap",0,2,1,2
"863","Bethune-Cookman","Trinity FL",0,2,1,2
"864","Binghamton","Albany NY",6,0,0,6
"865","Binghamton","Army",2,0,0,2
"866","Binghamton","Boston College",1,0,0,1
"867","Binghamton","Boston Univ",3,0,0,3
"868","Binghamton","Brown",2,0,0,2
"869","Binghamton","Bryant",1,1,0.5,2
"870","Binghamton","Buffalo",2,0,0,2
"871","Binghamton","Colgate",3,0,0,3
"872","Binghamton","Cornell",2,1,0.333333333333333,3
"873","Binghamton","Hartford",7,0,0,7
"874","Binghamton","Loyola MD",2,0,0,2
"875","Binghamton","Maine",3,3,0.5,6
"876","Binghamton","Manhattan",1,0,0,1
"877","Binghamton","MD Baltimore Co",2,0,0,2
"878","Binghamton","Michigan",1,0,0,1
"879","Binghamton","Monmouth NJ",2,0,0,2
"880","Binghamton","Mt St Mary's",2,1,0.333333333333333,3
"881","Binghamton","Navy",3,0,0,3
"882","Binghamton","New Hampshire",4,2,0.333333333333333,6
"883","Binghamton","Notre Dame",1,0,0,1
"884","Binghamton","Penn",2,0,0,2
"885","Binghamton","Providence",1,0,0,1
"886","Binghamton","Radford",1,0,0,1
"887","Binghamton","St Bonaventure",1,0,0,1
"888","Binghamton","St Joseph's PA",1,0,0,1
"889","Binghamton","Stony Brook",7,0,0,7
"890","Binghamton","St Peter's",1,1,0.5,2
"891","Binghamton","Syracuse",1,0,0,1
"892","Binghamton","Vermont",5,1,0.166666666666667,6
"893","Binghamton","Caldwell",1,0,0,1
"894","Binghamton","MA Lowell",3,1,0.25,4
"895","Binghamton","UMBC",1,3,0.75,4
"896","Binghamton","Hartwick",0,1,1,1
"897","Boise St","Air Force",2,5,0.714285714285714,7
"898","Boise St","Colorado St",2,3,0.6,5
"899","Boise St","Creighton",0,1,1,1
"900","Boise St","Fresno St",2,4,0.666666666666667,6
"901","Boise St","Hawaii",0,1,1,1
"902","Boise St","Houston",0,1,1,1
"903","Boise St","Idaho",0,3,1,3
"904","Boise St","Iowa St",1,0,0,1
"905","Boise St","Kentucky",1,0,0,1
"906","Boise St","Loy Marymount",0,1,1,1
"907","Boise St","Loyola-Chicago",1,0,0,1
"908","Boise St","LSU",0,1,1,1
"909","Boise St","Michigan St",1,0,0,1
"910","Boise St","Montana",0,1,1,1
"911","Boise St","NC State",1,0,0,1
"912","Boise St","Nevada",2,4,0.666666666666667,6
"913","Boise St","New Mexico",4,3,0.428571428571429,7
"914","Boise St","New Orleans",0,2,1,2
"915","Boise St","Oakland",0,1,1,1
"916","Boise St","Portland St",0,1,1,1
"917","Boise St","San Diego",0,1,1,1
"918","Boise St","San Diego St",3,3,0.5,6
"919","Boise St","San Jose St",0,4,1,4
"920","Boise St","Santa Barbara",0,1,1,1
"921","Boise St","Seattle",0,2,1,2
"922","Boise St","South Carolina",0,1,1,1
"923","Boise St","Southern Utah",0,1,1,1
"924","Boise St","St Mary's CA",1,1,0.5,2
"925","Boise St","TX Southern",0,1,1,1
"926","Boise St","ULL",0,1,1,1
"927","Boise St","UNLV",3,4,0.571428571428571,7
"928","Boise St","Utah",1,1,0.5,2
"929","Boise St","Utah St",2,2,0.5,4
"930","Boise St","UT Arlington",0,2,1,2
"931","Boise St","Wisconsin",1,0,0,1
"932","Boise St","Wyoming",3,3,0.5,6
"933","Boise St","Abilene Chr",0,1,1,1
"934","Boise St","Carroll MT",0,1,1,1
"935","Boise St","NW Nazarene",0,1,1,1
"936","Boise St","Simpson CA",0,1,1,1
"937","Boise St","Adams St",0,1,1,1
"938","Boston College","Auburn",1,1,0.5,2
"939","Boston College","Baylor",1,0,0,1
"940","Boston College","Binghamton",0,1,1,1
"941","Boston College","Bryant",1,0,0,1
"942","Boston College","Clemson",2,2,0.5,4
"943","Boston College","Col Charleston",1,0,0,1
"944","Boston College","Connecticut",1,0,0,1
"945","Boston College","Dartmouth",0,1,1,1
"946","Boston College","Dayton",2,0,0,2
"947","Boston College","Duke",4,0,0,4
"948","Boston College","FL Atlantic",0,1,1,1
"949","Boston College","Florida Intl",0,1,1,1
"950","Boston College","Florida St",3,0,0,3
"951","Boston College","Georgia Tech",3,3,0.5,6
"952","Boston College","Harvard",2,1,0.333333333333333,3
"953","Boston College","Holy Cross",0,1,1,1
"954","Boston College","Louisville",1,0,0,1
"955","Boston College","Maine",0,1,1,1
"956","Boston College","Marist",0,1,1,1
"957","Boston College","Maryland",2,1,0.333333333333333,3
"958","Boston College","Massachusetts",2,0,0,2
"959","Boston College","Miami FL",5,0,0,5
"960","Boston College","NC State",3,1,0.25,4
"961","Boston College","New Hampshire",0,2,1,2
"962","Boston College","New Mexico",0,1,1,1
"963","Boston College","North Carolina",4,0,0,4
"964","Boston College","Notre Dame",4,0,0,4
"965","Boston College","Penn St",0,1,1,1
"966","Boston College","Pittsburgh",3,0,0,3
"967","Boston College","Providence",1,2,0.666666666666667,3
"968","Boston College","Purdue",1,0,0,1
"969","Boston College","Sacred Heart",0,1,1,1
"970","Boston College","St Francis NY",0,1,1,1
"971","Boston College","Syracuse",3,1,0.25,4
"972","Boston College","Toledo",1,0,0,1
"973","Boston College","USC",2,0,0,2
"974","Boston College","VA Commonwealth",1,0,0,1
"975","Boston College","Virginia",3,1,0.25,4
"976","Boston College","Virginia Tech",0,4,1,4
"977","Boston College","Wake Forest",1,3,0.75,4
"978","Boston College","Washington",0,1,1,1
"979","Boston College","West Virginia",1,0,0,1
"980","Boston College","MA Lowell",0,1,1,1
"981","Boston College","Philadelphia",0,1,1,1
"982","Boston Univ","Albany NY",0,2,1,2
"983","Boston Univ","American Univ",2,3,0.6,5
"984","Boston Univ","Army",1,4,0.8,5
"985","Boston Univ","Belmont",1,0,0,1
"986","Boston Univ","Binghamton",0,3,1,3
"987","Boston Univ","Bucknell",3,1,0.25,4
"988","Boston Univ","Canisius",1,0,0,1
"989","Boston Univ","Coastal Car",0,2,1,2
"990","Boston Univ","Colgate",2,2,0.5,4
"991","Boston Univ","Connecticut",1,0,0,1
"992","Boston Univ","Cornell",0,1,1,1
"993","Boston Univ","Dayton",1,0,0,1
"994","Boston Univ","E Washington",1,0,0,1
"995","Boston Univ","George Mason",1,0,0,1
"996","Boston Univ","G Washington",2,0,0,2
"997","Boston Univ","Hartford",2,0,0,2
"998","Boston Univ","Harvard",3,0,0,3
"999","Boston Univ","Holy Cross",1,3,0.75,4
"1000","Boston Univ","Howard",0,1,1,1
"1001","Boston Univ","Kentucky",1,0,0,1
"1002","Boston Univ","Lafayette",2,4,0.666666666666667,6
"1003","Boston Univ","Lehigh",2,2,0.5,4
"1004","Boston Univ","Long Island",0,1,1,1
"1005","Boston Univ","Loyola MD",1,3,0.75,4
"1006","Boston Univ","Maine",1,1,0.5,2
"1007","Boston Univ","Maryland",0,1,1,1
"1008","Boston Univ","MD Baltimore Co",0,2,1,2
"1009","Boston Univ","Navy",0,4,1,4
"1010","Boston Univ","New Hampshire",1,2,0.666666666666667,3
"1011","Boston Univ","Norfolk St",1,1,0.5,2
"1012","Boston Univ","Northeastern",2,1,0.333333333333333,3
"1013","Boston Univ","Quinnipiac",0,3,1,3
"1014","Boston Univ","Rutgers",1,0,0,1
"1015","Boston Univ","St Joseph's PA",1,0,0,1
"1016","Boston Univ","Stony Brook",2,0,0,2
"1017","Boston Univ","St Peter's",1,2,0.666666666666667,3
"1018","Boston Univ","UC Irvine",0,1,1,1
"1019","Boston Univ","Vermont",0,2,1,2
"1020","Boston Univ","MA Lowell",1,1,0.5,2
"1021","Boston Univ","Wentworth Tech",0,1,1,1
"1022","Bowling Green","Akron",6,0,0,6
"1023","Bowling Green","Alabama A&M",0,1,1,1
"1024","Bowling Green","Ball St",0,5,1,5
"1025","Bowling Green","Buffalo",4,3,0.428571428571429,7
"1026","Bowling Green","Chicago St",0,1,1,1
"1027","Bowling Green","Cleveland St",1,1,0.5,2
"1028","Bowling Green","C Michigan",1,2,0.666666666666667,3
"1029","Bowling Green","Dayton",1,0,0,1
"1030","Bowling Green","Detroit",0,3,1,3
"1031","Bowling Green","Drake",0,1,1,1
"1032","Bowling Green","E Michigan",3,2,0.4,5
"1033","Bowling Green","IPFW",2,0,0,2
"1034","Bowling Green","IUPUI",1,0,0,1
"1035","Bowling Green","Kent",3,3,0.5,6
"1036","Bowling Green","Miami OH",4,2,0.333333333333333,6
"1037","Bowling Green","Michigan St",1,0,0,1
"1038","Bowling Green","Morehead St",0,1,1,1
"1039","Bowling Green","New Orleans",0,1,1,1
"1040","Bowling Green","N Illinois",2,3,0.6,5
"1041","Bowling Green","North Dakota",1,1,0.5,2
"1042","Bowling Green","Ohio",3,3,0.5,6
"1043","Bowling Green","Oral Roberts",1,0,0,1
"1044","Bowling Green","Presbyterian",0,1,1,1
"1045","Bowling Green","Robert Morris",1,0,0,1
"1046","Bowling Green","Samford",0,1,1,1
"1047","Bowling Green","SE Missouri St",0,1,1,1
"1048","Bowling Green","South Florida",2,1,0.333333333333333,3
"1049","Bowling Green","St Louis",1,0,0,1
"1050","Bowling Green","Temple",1,0,0,1
"1051","Bowling Green","Toledo",4,0,0,4
"1052","Bowling Green","Wisconsin",1,0,0,1
"1053","Bowling Green","W Kentucky",1,1,0.5,2
"1054","Bowling Green","W Michigan",0,3,1,3
"1055","Bowling Green","Wright St",1,2,0.666666666666667,3
"1056","Bowling Green","Xavier",1,0,0,1
"1057","Bowling Green","Youngstown St",1,0,0,1
"1058","Bowling Green","Earlham",0,1,1,1
"1059","Bowling Green","Ferris St",1,0,0,1
"1060","Bradley","Alabama St",0,1,1,1
"1061","Bradley","Arizona St",1,0,0,1
"1062","Bradley","Ark Little Rock",1,0,0,1
"1063","Bradley","Chicago St",0,1,1,1
"1064","Bradley","C Michigan",0,3,1,3
"1065","Bradley","Creighton",2,0,0,2
"1066","Bradley","Drake",4,3,0.428571428571429,7
"1067","Bradley","E Illinois",0,1,1,1
"1068","Bradley","Evansville",3,3,0.5,6
"1069","Bradley","Ga Southern",0,1,1,1
"1070","Bradley","G Washington",0,1,1,1
"1071","Bradley","IL Chicago",0,2,1,2
"1072","Bradley","Illinois",1,0,0,1
"1073","Bradley","Illinois St",4,2,0.333333333333333,6
"1074","Bradley","Indiana St",5,1,0.166666666666667,6
"1075","Bradley","IPFW",1,0,0,1
"1076","Bradley","IUPUI",1,1,0.5,2
"1077","Bradley","Jacksonville St",0,1,1,1
"1078","Bradley","Kansas St",1,0,0,1
"1079","Bradley","Loyola-Chicago",3,2,0.4,5
"1080","Bradley","Memphis",1,0,0,1
"1081","Bradley","Michigan",1,0,0,1
"1082","Bradley","Missouri St",4,2,0.333333333333333,6
"1083","Bradley","MS Valley St",0,1,1,1
"1084","Bradley","NC A&T",0,1,1,1
"1085","Bradley","Northern Iowa",6,1,0.142857142857143,7
"1086","Bradley","Pacific",1,0,0,1
"1087","Bradley","Portland",2,0,0,2
"1088","Bradley","Robert Morris",1,0,0,1
"1089","Bradley","S Illinois",2,4,0.666666666666667,6
"1090","Bradley","South Florida",2,0,0,2
